actual,prediction,split
53.05,35.323239305699914,evaluation
57.15,35.354834768508226,evaluation
52.72,35.06459573989217,evaluation
52.6,34.34523157394343,evaluation
55.45,33.9538603591282,evaluation
53.1,37.33355467901937,evaluation
65.53,39.178043997606366,evaluation
67.22,50.92627530884771,evaluation
78.75,53.7093462913632,evaluation
72.18,49.68516784143762,evaluation
65.3,44.340215949879095,evaluation
66.22,40.57841382201093,evaluation
66.27,39.39364771204214,evaluation
66.1,40.03900334117315,evaluation
66.2,38.494847504101855,evaluation
54.33,36.96034692962455,evaluation
47.28,33.88728836020306,evaluation
49.38,36.385589789654766,evaluation
50.08,36.786442211271634,evaluation
53.05,35.602468390398315,evaluation
54.02,37.5367701495315,evaluation
59.9,40.20450795246165,evaluation
74.77,41.62607974474688,evaluation
72.68,40.87743816016228,evaluation
51.28,35.758798959817106,evaluation
44.35,34.94682371796577,evaluation
44.35,32.502095258532144,evaluation
50.72,32.889067662644095,evaluation
50.12,34.68201966998941,evaluation
62.32,38.28381306637109,evaluation
90.52,52.730627771662384,evaluation
87.88,52.71675016268263,evaluation
86.95,50.4068542796747,evaluation
90.95,46.86959284419351,evaluation
83.22,44.30261976358128,evaluation
77.72,39.67388448096273,evaluation
78.42,41.55257045281789,evaluation
76.3,40.08732461283803,evaluation
72.13,40.16873245727944,evaluation
67.95,39.71420176266189,evaluation
55.02,44.99669065874131,evaluation
44.92,43.78597158885532,evaluation
43.9,46.48184272396568,evaluation
42.4,42.969972189686686,evaluation
44.2,56.38400247402832,evaluation
53.25,58.25399628947493,evaluation
70.1,64.99411399767537,evaluation
100.1,62.69024984029861,evaluation
101.35,59.16625307804812,evaluation
97.32,56.667241278811446,evaluation
89.02,55.8194010104096,evaluation
81.43,48.83669267139112,evaluation
75.38,44.44135043746133,evaluation
68.0,40.9234832803319,evaluation
59.8,36.22084129373069,evaluation
55.97,35.57329222223483,evaluation
48.97,35.60786270811534,evaluation
53.55,37.31460520000044,evaluation
52.2,39.051613573563735,evaluation
50.5,39.575405125546375,evaluation
57.9,40.2962286317291,evaluation
62.82,40.5789565060162,evaluation
60.03,37.00128306025805,evaluation
55.75,34.04321079867684,evaluation
42.65,33.645974349100754,evaluation
40.67,31.95384170746,evaluation
39.52,30.681357704575472,evaluation
40.53,30.367862484722487,evaluation
40.9,31.105769639854586,evaluation
45.82,33.30322122998323,evaluation
50.65,40.81670513713886,evaluation
60.9,49.35202071649165,evaluation
65.1,53.31254485969544,evaluation
71.18,53.71253955312597,evaluation
74.78,51.79813176733688,evaluation
76.97,53.60054991574275,evaluation
76.03,50.23079438073108,evaluation
72.22,46.83735185423228,evaluation
56.47,38.05873978149492,evaluation
48.25,37.18040547969351,evaluation
51.6,38.80563422545973,evaluation
52.9,39.85068499343699,evaluation
64.95,49.214817701815456,evaluation
73.12,52.37397941210107,evaluation
64.38,47.58744970545564,evaluation
59.7,39.67066679219194,evaluation
53.38,34.46021690682682,evaluation
47.32,32.37908834872643,evaluation
43.0,30.96342745085717,evaluation
39.4,32.12961151632414,evaluation
41.78,33.085635671566536,evaluation
42.95,32.02845078395538,evaluation
43.1,32.05185896065635,evaluation
