actual,prediction,split
255.0,252.2384846327421,evaluation
199.0,197.4746595171958,evaluation
189.0,157.98420334743614,evaluation
199.0,174.6290748456609,evaluation
153.0,156.54533664365795,evaluation
122.0,130.95105770724257,evaluation
116.0,129.5462845362092,evaluation
140.0,127.56397570701856,evaluation
152.0,138.78813512319695,evaluation
174.0,172.49176100300312,evaluation
216.0,207.79188134455043,evaluation
204.0,197.28763332513583,evaluation
182.0,170.83297661447986,evaluation
177.0,175.8021351970652,evaluation
201.0,187.66134139577505,evaluation
207.0,224.9749315858267,evaluation
196.0,204.35256298263693,evaluation
128.0,186.6629930054104,evaluation
114.0,142.42540481396605,evaluation
91.0,94.53049701345756,evaluation
85.0,89.16880588926614,evaluation
75.0,117.73452648001135,evaluation
81.0,169.7941847403765,evaluation
74.0,173.94094251145452,evaluation
79.0,112.712068443783,evaluation
77.0,112.42465447289722,evaluation
77.0,121.01233187830567,evaluation
80.0,133.87455808270124,evaluation
80.0,118.31310549427074,evaluation
90.0,161.0903493439206,evaluation
107.0,181.04048754209865,evaluation
140.0,304.0945471132899,evaluation
190.0,210.40024338624343,evaluation
151.0,168.92846069470494,evaluation
172.0,153.50886936946188,evaluation
144.0,149.35867058776458,evaluation
153.0,144.3487433873142,evaluation
127.0,129.7094747826654,evaluation
123.0,122.5986976924628,evaluation
122.0,123.61567423269356,evaluation
139.0,141.91638889849224,evaluation
139.0,154.43789201268686,evaluation
163.0,168.0300175640582,evaluation
164.0,182.58956391458383,evaluation
173.0,189.04641558913235,evaluation
171.0,164.55685504699704,evaluation
150.0,146.74292649515678,evaluation
125.0,137.02882826161832,evaluation
121.0,126.97821349600017,evaluation
101.0,112.0240959416182,evaluation
83.0,94.78715024190616,evaluation
68.0,82.80878766556721,evaluation
72.0,75.32786457376709,evaluation
72.0,79.29176094889117,evaluation
72.0,84.20096739162798,evaluation
70.0,75.41026481117218,evaluation
81.0,77.0607671551847,evaluation
86.0,82.22514089666124,evaluation
99.0,98.93917182550744,evaluation
103.0,93.68586488788058,evaluation
105.0,102.003826173356,evaluation
112.0,107.57109016753964,evaluation
103.0,102.8239645452958,evaluation
94.0,97.9001646761062,evaluation
99.0,107.69525516609932,evaluation
125.0,123.4255688200456,evaluation
164.0,141.06819067332842,evaluation
162.0,155.0270542789812,evaluation
145.0,141.38512031899464,evaluation
130.0,130.55618481994128,evaluation
119.0,127.65169589796037,evaluation
138.0,129.95000594502412,evaluation
173.0,166.9355990129502,evaluation
