PM2.5 (µg/m³),NO2 (µg/m³),RH (%),WS (m/s),Timestamp,station_id
38.0,37.3,33.75,1.1,2025-05-17 13:00:00,1421
56.0,19.12,31.75,1.02,2025-05-17 14:00:00,124
50.0,17.83,37.5,,2025-05-17 14:00:00,5024
50.75,17.35,47.75,1.85,2025-05-17 14:00:00,1426
41.0,40.5,33.75,1.32,2025-05-17 14:00:00,1421
50.0,20.05,47.25,,2025-05-17 15:00:00,5024
54.75,28.78,58.75,1.42,2025-05-17 15:00:00,1426
42.0,41.82,40.75,1.8,2025-05-17 15:00:00,1421
52.0,17.53,34.25,2.55,2025-05-17 15:00:00,124
34.25,27.33,49.75,1.5,2025-05-17 16:00:00,1426
50.0,31.75,43.75,1.85,2025-05-17 16:00:00,124
34.0,21.8,40.25,,2025-05-17 16:00:00,5024
31.0,44.85,47.0,1.92,2025-05-17 16:00:00,1421
31.0,33.9,41.5,1.2,2025-05-17 17:00:00,124
35.0,27.0,43.25,,2025-05-17 17:00:00,5024
20.0,41.82,42.25,1.68,2025-05-17 17:00:00,1421
32.25,34.55,53.25,1.55,2025-05-17 17:00:00,1426
22.0,39.75,49.0,1.92,2025-05-17 18:00:00,1421
41.0,37.83,46.0,,2025-05-17 18:00:00,5024
29.0,33.67,46.0,1.3,2025-05-17 18:00:00,124
44.5,48.38,55.0,1.42,2025-05-17 18:00:00,1426
28.0,43.42,49.25,1.12,2025-05-17 19:00:00,1421
62.0,49.25,45.25,,2025-05-17 19:00:00,5024
42.0,33.95,48.5,1.2,2025-05-17 19:00:00,124
42.75,45.05,55.75,1.83,2025-05-17 19:00:00,1426
40.25,36.52,55.75,0.9,2025-05-17 20:00:00,1426
50.0,39.57,44.0,,2025-05-17 20:00:00,5024
35.0,39.0,50.75,1.08,2025-05-17 20:00:00,124
42.0,40.78,51.25,1.62,2025-05-17 20:00:00,1421
39.25,44.92,57.5,0.6,2025-05-17 21:00:00,1426
34.0,35.15,50.25,1.65,2025-05-17 21:00:00,1421
48.0,28.1,49.5,1.42,2025-05-17 21:00:00,124
45.0,40.62,45.0,,2025-05-17 21:00:00,5024
40.0,44.68,48.5,,2025-05-17 22:00:00,5024
17.0,26.98,48.25,0.9,2025-05-17 22:00:00,124
44.25,45.22,61.5,0.3,2025-05-17 22:00:00,1426
31.0,33.55,47.75,1.52,2025-05-17 22:00:00,1421
44.5,45.28,60.75,0.43,2025-05-17 23:00:00,1426
28.0,31.18,49.0,1.08,2025-05-17 23:00:00,1421
48.0,43.25,50.75,,2025-05-17 23:00:00,5024
28.0,31.85,49.75,0.82,2025-05-17 23:00:00,124
44.0,45.8,62.5,0.3,2025-05-18 00:00:00,1426
45.0,43.98,52.75,,2025-05-18 00:00:00,5024
27.0,31.55,50.5,1.02,2025-05-18 00:00:00,1421
36.0,36.78,51.0,0.6,2025-05-18 00:00:00,124
25.0,32.28,50.25,1.25,2025-05-18 01:00:00,1421
44.0,28.52,52.5,0.3,2025-05-18 01:00:00,124
45.5,37.62,63.75,0.3,2025-05-18 01:00:00,1426
50.0,57.68,54.25,,2025-05-18 01:00:00,5024
24.0,27.75,54.0,0.3,2025-05-18 02:00:00,124
22.0,35.9,52.0,1.18,2025-05-18 02:00:00,1421
44.5,44.4,65.75,0.3,2025-05-18 02:00:00,1426
61.0,58.3,55.5,,2025-05-18 02:00:00,5024
50.0,47.65,58.25,,2025-05-18 03:00:00,5024
28.0,25.78,54.75,0.3,2025-05-18 03:00:00,124
41.75,37.98,64.75,0.3,2025-05-18 03:00:00,1426
38.0,36.67,54.25,1.05,2025-05-18 03:00:00,1421
41.0,31.28,64.25,0.57,2025-05-18 04:00:00,1426
39.0,49.08,59.5,,2025-05-18 04:00:00,5024
61.0,30.25,53.75,0.35,2025-05-18 04:00:00,124
40.0,34.32,51.5,0.92,2025-05-18 04:00:00,1421
47.75,31.9,69.25,1.8,2025-05-18 05:00:00,1426
57.0,44.78,60.75,,2025-05-18 05:00:00,5024
22.0,42.3,56.75,1.23,2025-05-18 05:00:00,1421
17.0,48.4,52.5,0.3,2025-05-18 05:00:00,124
113.0,27.95,71.0,2.47,2025-05-18 06:00:00,1426
135.0,34.18,61.0,,2025-05-18 06:00:00,5024
81.0,38.62,59.75,1.32,2025-05-18 06:00:00,1421
41.0,53.98,57.75,0.78,2025-05-18 06:00:00,124
116.0,25.5,55.0,,2025-05-18 07:00:00,5024
53.0,37.35,55.75,1.23,2025-05-18 07:00:00,1421
72.0,51.45,59.25,0.7,2025-05-18 07:00:00,124
132.5,25.05,66.75,2.0,2025-05-18 07:00:00,1426
59.0,36.83,49.25,1.48,2025-05-18 08:00:00,1421
92.0,28.98,47.5,,2025-05-18 08:00:00,5024
104.25,31.6,58.75,1.05,2025-05-18 08:00:00,1426
85.0,54.45,52.75,0.73,2025-05-18 08:00:00,124
84.0,47.82,44.5,0.75,2025-05-18 09:00:00,124
91.0,27.55,40.0,,2025-05-18 09:00:00,5024
63.0,36.25,43.5,1.08,2025-05-18 09:00:00,1421
114.5,29.9,50.0,0.8,2025-05-18 09:00:00,1426
81.25,17.73,46.5,1.45,2025-05-18 10:00:00,1426
59.0,16.8,38.75,1.52,2025-05-18 10:00:00,124
50.0,42.38,39.25,1.78,2025-05-18 10:00:00,1421
73.0,17.53,35.75,,2025-05-18 10:00:00,5024
64.25,15.65,45.25,2.52,2025-05-18 11:00:00,1426
58.0,14.18,33.75,,2025-05-18 11:00:00,5024
48.0,13.12,36.25,1.4,2025-05-18 11:00:00,124
38.0,38.2,37.0,2.08,2025-05-18 11:00:00,1421
53.0,12.55,34.75,1.55,2025-05-18 12:00:00,124
58.0,13.7,32.5,,2025-05-18 12:00:00,5024
60.0,16.5,44.0,2.22,2025-05-18 12:00:00,1426
44.0,37.45,35.5,1.72,2025-05-18 12:00:00,1421
66.0,16.9,33.75,,2025-05-18 13:00:00,5024
67.25,15.82,43.25,1.82,2025-05-18 13:00:00,1426
46.0,38.6,34.0,1.82,2025-05-18 13:00:00,1421
58.0,14.15,32.0,1.12,2025-05-18 13:00:00,124
71.5,16.25,43.25,1.95,2025-05-18 14:00:00,1426
47.0,11.13,30.25,1.15,2025-05-18 14:00:00,124
70.0,17.42,33.5,,2025-05-18 14:00:00,5024
42.0,36.2,33.0,1.7,2025-05-18 14:00:00,1421
72.75,15.5,45.25,2.38,2025-05-18 15:00:00,1426
46.0,24.15,33.0,1.25,2025-05-18 15:00:00,124
70.0,17.67,35.0,,2025-05-18 15:00:00,5024
39.0,38.05,33.5,1.35,2025-05-18 15:00:00,1421
80.0,29.45,35.75,1.12,2025-05-18 16:00:00,124
76.0,13.75,46.5,2.62,2025-05-18 16:00:00,1426
56.0,39.25,35.0,1.12,2025-05-18 16:00:00,1421
61.0,17.3,36.0,,2025-05-18 16:00:00,5024
83.0,43.08,38.5,0.92,2025-05-18 17:00:00,124
59.0,16.45,36.5,,2025-05-18 17:00:00,5024
64.0,43.7,37.0,1.15,2025-05-18 17:00:00,1421
71.0,13.92,48.5,2.28,2025-05-18 17:00:00,1426
74.0,38.88,42.25,1.38,2025-05-18 18:00:00,1421
69.75,19.9,50.75,2.15,2025-05-18 18:00:00,1426
61.0,16.08,39.5,,2025-05-18 18:00:00,5024
80.0,52.58,41.0,0.85,2025-05-18 18:00:00,124
70.0,24.18,53.25,1.75,2025-05-18 19:00:00,1426
64.0,20.88,43.5,,2025-05-18 19:00:00,5024
79.0,63.2,45.25,0.95,2025-05-18 19:00:00,124
63.0,44.9,45.25,1.12,2025-05-18 19:00:00,1421
78.25,22.95,56.75,2.22,2025-05-18 20:00:00,1426
67.0,41.1,47.0,1.05,2025-05-18 20:00:00,1421
83.0,57.45,48.25,0.65,2025-05-18 20:00:00,124
95.0,22.5,47.0,,2025-05-18 20:00:00,5024
94.5,22.8,61.25,2.5,2025-05-18 21:00:00,1426
69.0,41.2,50.0,1.3,2025-05-18 21:00:00,1421
81.0,59.32,50.75,0.8,2025-05-18 21:00:00,124
81.0,20.27,50.5,,2025-05-18 21:00:00,5024
91.5,21.3,64.0,2.28,2025-05-18 22:00:00,1426
85.0,39.67,53.75,1.52,2025-05-18 22:00:00,1421
81.0,38.25,54.0,1.57,2025-05-18 22:00:00,124
90.0,21.1,52.5,,2025-05-18 22:00:00,5024
79.0,37.33,57.0,1.6,2025-05-18 23:00:00,1421
88.0,22.12,53.25,,2025-05-18 23:00:00,5024
92.75,32.1,65.0,2.42,2025-05-18 23:00:00,1426
80.0,29.52,57.25,1.05,2025-05-18 23:00:00,124
86.5,31.8,67.25,2.15,2025-05-19 00:00:00,1426
85.0,21.83,56.5,,2025-05-19 00:00:00,5024
68.0,36.48,61.25,1.7,2025-05-19 00:00:00,1421
81.0,26.38,60.75,1.25,2025-05-19 00:00:00,124
84.0,26.12,60.5,,2025-05-19 01:00:00,5024
75.0,34.38,67.25,2.12,2025-05-19 01:00:00,1421
91.5,25.98,71.5,2.4,2025-05-19 01:00:00,1426
94.0,22.68,65.5,1.6,2025-05-19 01:00:00,124
81.0,14.15,70.5,1.93,2025-05-19 02:00:00,124
79.0,32.42,71.5,1.95,2025-05-19 02:00:00,1421
95.5,26.3,73.0,2.22,2025-05-19 02:00:00,1426
81.0,26.4,60.75,,2025-05-19 02:00:00,5024
97.0,17.98,72.5,1.78,2025-05-19 03:00:00,124
85.0,20.25,60.75,,2025-05-19 03:00:00,5024
95.25,20.02,73.25,2.35,2025-05-19 03:00:00,1426
74.0,32.85,73.5,1.68,2025-05-19 03:00:00,1421
77.0,34.28,73.0,1.68,2025-05-19 04:00:00,1421
68.0,20.72,60.75,,2025-05-19 04:00:00,5024
101.0,17.28,72.75,1.75,2025-05-19 04:00:00,124
80.0,17.73,73.0,2.62,2025-05-19 04:00:00,1426
73.5,25.72,73.5,2.42,2025-05-19 05:00:00,1426
70.0,16.42,72.0,1.4,2025-05-19 05:00:00,124
70.0,30.48,72.0,1.95,2025-05-19 05:00:00,1421
70.0,19.32,61.75,,2025-05-19 05:00:00,5024
82.0,26.42,74.0,2.88,2025-05-19 06:00:00,1426
67.0,32.4,72.5,1.78,2025-05-19 06:00:00,1421
79.0,20.42,62.75,,2025-05-19 06:00:00,5024
79.0,20.03,72.0,1.55,2025-05-19 06:00:00,124
81.25,24.15,72.75,3.38,2025-05-19 07:00:00,1426
74.0,25.32,61.0,,2025-05-19 07:00:00,5024
73.0,22.38,70.5,1.82,2025-05-19 07:00:00,124
69.0,31.67,69.5,2.03,2025-05-19 07:00:00,1421
77.0,22.88,67.25,2.05,2025-05-19 08:00:00,124
74.0,27.83,57.25,,2025-05-19 08:00:00,5024
80.0,24.72,69.25,3.05,2025-05-19 08:00:00,1426
68.0,31.8,65.25,2.2,2025-05-19 08:00:00,1421
74.0,25.82,61.25,1.7,2025-05-19 09:00:00,124
72.0,32.85,59.25,1.72,2025-05-19 09:00:00,1421
83.0,24.25,64.5,3.18,2025-05-19 09:00:00,1426
77.0,29.8,53.25,,2025-05-19 09:00:00,5024
75.0,29.25,48.75,,2025-05-19 10:00:00,5024
83.25,21.8,59.75,1.92,2025-05-19 10:00:00,1426
73.0,23.2,54.0,1.45,2025-05-19 10:00:00,124
64.0,34.5,52.5,1.45,2025-05-19 10:00:00,1421
67.0,35.88,46.75,1.2,2025-05-19 11:00:00,1421
81.0,25.65,44.25,,2025-05-19 11:00:00,5024
89.75,21.62,54.5,1.3,2025-05-19 11:00:00,1426
77.0,20.05,49.0,1.2,2025-05-19 11:00:00,124
92.0,21.75,40.5,,2025-05-19 12:00:00,5024
86.0,16.65,51.0,1.92,2025-05-19 12:00:00,1426
74.0,17.58,44.75,1.17,2025-05-19 12:00:00,124
66.0,37.3,42.0,1.6,2025-05-19 12:00:00,1421
79.5,15.92,49.5,1.72,2025-05-19 13:00:00,1426
58.0,41.08,42.5,1.58,2025-05-19 13:00:00,1421
67.0,22.65,44.25,1.15,2025-05-19 13:00:00,124
79.0,18.5,40.25,,2025-05-19 13:00:00,5024
81.0,23.42,43.5,1.0,2025-05-19 14:00:00,124
66.75,14.32,49.25,2.33,2025-05-19 14:00:00,1426
70.0,17.05,40.0,,2025-05-19 14:00:00,5024
70.0,38.32,41.75,1.35,2025-05-19 14:00:00,1421
68.25,14.35,51.5,2.78,2025-05-19 15:00:00,1426
83.0,22.25,42.0,0.7,2025-05-19 15:00:00,124
75.0,41.05,40.25,1.12,2025-05-19 15:00:00,1421
64.0,15.92,40.5,,2025-05-19 15:00:00,5024
68.5,12.7,52.0,2.35,2025-05-19 16:00:00,1426
73.0,42.62,41.5,1.18,2025-05-19 16:00:00,1421
83.0,26.95,42.5,0.88,2025-05-19 16:00:00,124
63.0,15.58,41.0,,2025-05-19 16:00:00,5024
77.0,43.48,42.5,1.23,2025-05-19 17:00:00,1421
68.75,14.2,52.75,2.1,2025-05-19 17:00:00,1426
90.0,35.7,45.5,1.02,2025-05-19 17:00:00,124
62.0,15.45,41.25,,2025-05-19 17:00:00,5024
75.0,41.75,45.5,1.02,2025-05-19 18:00:00,1421
83.0,46.12,48.5,0.82,2025-05-19 18:00:00,124
79.5,15.15,54.75,2.0,2025-05-19 18:00:00,1426
66.0,16.02,44.0,,2025-05-19 18:00:00,5024
83.0,18.88,57.25,1.75,2025-05-19 19:00:00,1426
68.0,47.92,48.0,0.77,2025-05-19 19:00:00,1421
70.0,17.47,48.0,,2025-05-19 19:00:00,5024
78.0,56.12,50.5,0.78,2025-05-19 19:00:00,124
89.75,27.52,60.75,1.1,2025-05-19 20:00:00,1426
74.0,58.0,51.25,0.8,2025-05-19 20:00:00,1421
81.0,22.75,53.0,,2025-05-19 20:00:00,5024
94.25,29.45,62.5,1.68,2025-05-19 21:00:00,1426
78.0,52.12,54.0,1.2,2025-05-19 21:00:00,1421
101.0,21.1,53.5,,2025-05-19 21:00:00,5024
102.0,86.6,60.0,0.3,2025-05-19 21:00:00,124
122.0,21.9,56.25,,2025-05-19 22:00:00,5024
102.0,47.98,58.25,1.02,2025-05-19 22:00:00,124
96.0,43.3,56.25,1.2,2025-05-19 22:00:00,1421
101.0,26.75,64.25,1.35,2025-05-19 22:00:00,1426
83.0,33.05,59.5,0.95,2025-05-19 23:00:00,124
118.75,42.18,66.25,0.65,2025-05-19 23:00:00,1426
96.0,41.25,57.5,1.22,2025-05-19 23:00:00,1421
127.0,29.22,58.5,,2025-05-19 23:00:00,5024
84.0,32.85,62.25,0.38,2025-05-20 00:00:00,124
85.0,40.88,58.75,1.0,2025-05-20 00:00:00,1421
119.5,57.18,66.0,0.3,2025-05-20 00:00:00,1426
108.0,34.03,58.5,,2025-05-20 00:00:00,5024
90.0,34.78,59.0,,2025-05-20 01:00:00,5024
97.0,41.15,61.75,1.0,2025-05-20 01:00:00,1421
84.0,36.55,63.5,0.4,2025-05-20 01:00:00,124
96.25,38.03,66.25,1.27,2025-05-20 01:00:00,1426
102.0,30.6,59.75,,2025-05-20 02:00:00,5024
85.0,37.22,62.25,1.55,2025-05-20 02:00:00,1421
78.0,24.65,63.75,1.0,2025-05-20 02:00:00,124
98.75,25.6,69.0,2.6,2025-05-20 02:00:00,1426
81.0,34.48,66.0,1.98,2025-05-20 03:00:00,1421
90.0,18.92,66.25,1.8,2025-05-20 03:00:00,124
123.0,20.0,70.0,2.88,2025-05-20 03:00:00,1426
112.0,24.48,59.75,,2025-05-20 03:00:00,5024
94.75,20.02,71.25,2.82,2025-05-20 04:00:00,1426
69.0,31.58,68.25,2.0,2025-05-20 04:00:00,1421
107.0,13.68,68.75,2.05,2025-05-20 04:00:00,124
85.0,18.97,60.0,,2025-05-20 04:00:00,5024
53.0,14.9,70.5,1.88,2025-05-20 05:00:00,124
80.0,24.33,73.5,3.28,2025-05-20 05:00:00,1426
68.0,16.02,62.5,,2025-05-20 05:00:00,5024
61.0,31.62,69.5,1.75,2025-05-20 05:00:00,1421
68.0,18.15,71.75,1.95,2025-05-20 06:00:00,124
64.0,16.1,63.25,,2025-05-20 06:00:00,5024
58.0,32.05,70.75,2.28,2025-05-20 06:00:00,1421
67.75,23.75,75.0,3.1,2025-05-20 06:00:00,1426
66.25,26.8,72.25,2.95,2025-05-20 07:00:00,1426
48.0,30.25,69.25,2.2,2025-05-20 07:00:00,1421
61.0,24.5,60.25,,2025-05-20 07:00:00,5024
59.0,22.55,71.0,1.75,2025-05-20 07:00:00,124
62.0,20.75,66.75,1.68,2025-05-20 08:00:00,124
57.0,28.98,56.5,,2025-05-20 08:00:00,5024
47.0,31.58,64.25,1.9,2025-05-20 08:00:00,1421
64.0,26.0,67.5,2.62,2025-05-20 08:00:00,1426
66.0,26.38,52.0,,2025-05-20 09:00:00,5024
50.0,36.7,59.25,1.9,2025-05-20 09:00:00,1421
61.5,24.15,62.75,2.72,2025-05-20 09:00:00,1426
55.0,21.78,60.5,1.58,2025-05-20 09:00:00,124
70.0,25.33,47.75,,2025-05-20 10:00:00,5024
62.0,35.7,54.0,1.52,2025-05-20 10:00:00,1421
66.25,20.2,58.25,2.02,2025-05-20 10:00:00,1426
66.0,17.7,55.75,1.55,2025-05-20 10:00:00,124
69.5,20.5,54.0,1.48,2025-05-20 11:00:00,1426
66.0,39.75,48.0,1.25,2025-05-20 11:00:00,1421
70.0,24.92,44.0,,2025-05-20 11:00:00,5024
64.0,17.77,49.25,1.2,2025-05-20 11:00:00,124
70.0,22.98,41.25,,2025-05-20 12:00:00,5024
58.0,38.7,44.0,1.65,2025-05-20 12:00:00,1421
70.0,19.08,51.75,1.32,2025-05-20 12:00:00,1426
70.0,19.77,46.25,1.18,2025-05-20 12:00:00,124
68.5,16.33,48.5,1.45,2025-05-20 13:00:00,1426
72.0,19.8,38.5,,2025-05-20 13:00:00,5024
75.0,28.58,44.75,1.08,2025-05-20 13:00:00,124
67.0,40.85,41.0,1.27,2025-05-20 13:00:00,1421
73.0,17.58,37.75,,2025-05-20 14:00:00,5024
64.0,41.05,40.25,1.2,2025-05-20 14:00:00,1421
75.0,23.02,41.0,1.03,2025-05-20 14:00:00,124
68.75,16.17,46.75,1.88,2025-05-20 14:00:00,1426
77.25,16.25,49.25,2.7,2025-05-20 15:00:00,1426
70.0,17.32,38.75,,2025-05-20 15:00:00,5024
77.0,15.32,36.75,0.78,2025-05-20 15:00:00,124
70.0,42.92,38.5,1.18,2025-05-20 15:00:00,1421
88.25,16.65,50.75,2.35,2025-05-20 16:00:00,1426
84.0,18.18,36.0,0.68,2025-05-20 16:00:00,124
63.0,42.92,35.5,1.45,2025-05-20 16:00:00,1421
84.0,17.92,40.5,,2025-05-20 16:00:00,5024
70.0,16.9,41.5,,2025-05-20 17:00:00,5024
69.0,35.47,42.75,1.0,2025-05-20 17:00:00,124
86.5,17.45,53.0,2.4,2025-05-20 17:00:00,1426
61.0,47.42,38.75,1.25,2025-05-20 17:00:00,1421
88.0,50.85,47.5,0.7,2025-05-20 18:00:00,124
78.0,48.88,43.5,1.2,2025-05-20 18:00:00,1421
75.0,17.38,44.5,,2025-05-20 18:00:00,5024
81.25,18.75,55.0,2.25,2025-05-20 18:00:00,1426
84.0,62.75,51.0,0.38,2025-05-20 19:00:00,124
80.0,19.82,48.25,,2025-05-20 19:00:00,5024
80.0,20.1,56.75,1.98,2025-05-20 19:00:00,1426
84.0,51.3,47.0,1.0,2025-05-20 19:00:00,1421
86.0,23.05,57.25,1.85,2025-05-20 20:00:00,1426
84.0,49.2,49.0,1.05,2025-05-20 20:00:00,1421
94.0,72.28,54.75,0.35,2025-05-20 20:00:00,124
75.0,20.45,50.5,,2025-05-20 20:00:00,5024
91.0,23.78,58.75,2.28,2025-05-20 21:00:00,1426
89.0,19.7,52.0,,2025-05-20 21:00:00,5024
83.0,54.95,54.0,0.72,2025-05-20 21:00:00,124
78.0,46.18,52.25,1.27,2025-05-20 21:00:00,1421
98.75,26.38,61.5,1.83,2025-05-20 22:00:00,1426
102.0,21.05,54.0,,2025-05-20 22:00:00,5024
63.0,40.17,55.25,1.42,2025-05-20 22:00:00,1421
96.0,41.78,56.75,1.02,2025-05-20 22:00:00,124
99.0,27.42,56.5,,2025-05-20 23:00:00,5024
83.0,27.12,57.75,0.88,2025-05-20 23:00:00,124
101.0,42.1,63.25,0.6,2025-05-20 23:00:00,1426
69.0,39.28,56.75,1.3,2025-05-20 23:00:00,1421
85.0,40.9,57.25,1.1,2025-05-21 00:00:00,1421
75.0,30.02,58.5,0.85,2025-05-21 00:00:00,124
94.25,43.52,62.75,0.32,2025-05-21 00:00:00,1426
86.0,34.62,55.75,,2025-05-21 00:00:00,5024
81.5,35.47,61.25,0.43,2025-05-21 01:00:00,1426
78.0,32.08,55.25,,2025-05-21 01:00:00,5024
68.0,38.28,57.0,1.25,2025-05-21 01:00:00,1421
73.0,27.15,59.25,0.95,2025-05-21 01:00:00,124
78.75,42.1,61.0,0.9,2025-05-21 02:00:00,1426
74.0,33.1,58.25,,2025-05-21 02:00:00,5024
59.0,41.02,57.5,1.32,2025-05-21 02:00:00,1421
70.0,20.25,60.75,0.55,2025-05-21 02:00:00,124
78.25,37.17,64.25,0.85,2025-05-21 03:00:00,1426
97.0,32.65,61.25,,2025-05-21 03:00:00,5024
78.0,29.4,64.25,0.4,2025-05-21 03:00:00,124
70.0,43.58,60.25,1.25,2025-05-21 03:00:00,1421
94.0,26.88,64.25,0.82,2025-05-21 04:00:00,124
106.0,26.92,61.75,,2025-05-21 04:00:00,5024
72.0,38.0,63.75,1.45,2025-05-21 04:00:00,1421
96.75,27.1,67.25,1.72,2025-05-21 04:00:00,1426
78.0,36.33,65.5,1.5,2025-05-21 05:00:00,1421
79.0,24.3,65.75,1.27,2025-05-21 05:00:00,124
125.5,26.08,69.0,2.65,2025-05-21 05:00:00,1426
108.0,19.42,62.0,,2025-05-21 05:00:00,5024
69.0,35.1,66.25,1.7,2025-05-21 06:00:00,1421
80.0,25.28,67.5,1.2,2025-05-21 06:00:00,124
91.0,17.92,61.0,,2025-05-21 06:00:00,5024
116.5,27.55,68.5,2.85,2025-05-21 06:00:00,1426
72.0,32.52,64.0,2.0,2025-05-21 07:00:00,1421
90.0,25.92,64.75,2.25,2025-05-21 07:00:00,1426
80.0,26.15,67.0,1.6,2025-05-21 07:00:00,124
79.0,25.05,57.25,,2025-05-21 07:00:00,5024
64.0,26.6,63.5,1.85,2025-05-21 08:00:00,124
51.0,38.53,60.75,2.2,2025-05-21 08:00:00,1421
78.0,23.65,54.0,,2025-05-21 08:00:00,5024
75.5,20.68,60.25,3.22,2025-05-21 08:00:00,1426
72.0,28.6,52.25,,2025-05-21 09:00:00,5024
72.25,21.72,58.25,3.12,2025-05-21 09:00:00,1426
64.0,24.42,58.5,1.98,2025-05-21 09:00:00,124
57.0,36.33,57.0,2.2,2025-05-21 09:00:00,1421
58.0,37.25,52.75,1.75,2025-05-21 10:00:00,1421
74.0,26.78,48.25,,2025-05-21 10:00:00,5024
75.75,19.95,55.0,2.68,2025-05-21 10:00:00,1426
64.0,21.55,54.25,1.78,2025-05-21 10:00:00,124
57.0,38.28,47.75,1.82,2025-05-21 11:00:00,1421
72.0,22.58,46.0,,2025-05-21 11:00:00,5024
63.0,17.82,48.25,1.9,2025-05-21 11:00:00,124
68.75,18.38,50.75,2.53,2025-05-21 11:00:00,1426
64.0,17.25,46.0,1.82,2025-05-21 12:00:00,124
72.75,20.0,49.5,2.62,2025-05-21 12:00:00,1426
74.0,22.1,43.25,,2025-05-21 12:00:00,5024
63.0,37.42,44.5,1.95,2025-05-21 12:00:00,1421
77.0,22.28,41.25,,2025-05-21 13:00:00,5024
56.0,37.3,42.75,2.02,2025-05-21 13:00:00,1421
72.0,15.28,44.0,1.85,2025-05-21 13:00:00,124
79.5,30.85,46.5,2.15,2025-05-21 13:00:00,1426
79.5,31.25,45.25,2.1,2025-05-21 14:00:00,1426
63.0,37.88,42.0,1.75,2025-05-21 14:00:00,1421
78.0,20.1,39.75,,2025-05-21 14:00:00,5024
70.0,17.48,43.5,1.62,2025-05-21 14:00:00,124
58.0,37.5,41.25,1.55,2025-05-21 15:00:00,1421
67.0,22.55,42.25,1.4,2025-05-21 15:00:00,124
73.0,19.7,38.25,,2025-05-21 15:00:00,5024
76.0,27.82,45.25,1.78,2025-05-21 15:00:00,1426
68.0,17.92,38.75,,2025-05-21 16:00:00,5024
78.75,23.28,45.5,2.68,2025-05-21 16:00:00,1426
56.0,37.05,41.25,1.6,2025-05-21 16:00:00,1421
77.75,21.4,47.5,2.68,2025-05-21 17:00:00,1426
75.0,18.55,41.0,,2025-05-21 17:00:00,5024
56.0,39.5,43.25,1.5,2025-05-21 17:00:00,1421
78.5,15.9,53.0,3.38,2025-05-21 18:00:00,1426
50.0,40.12,46.0,1.65,2025-05-21 18:00:00,1421
73.0,18.4,46.5,,2025-05-21 18:00:00,5024
166.0,31.85,51.5,1.2,2025-05-21 18:00:00,124
51.0,16.85,48.0,,2025-05-21 19:00:00,5024
52.0,39.45,51.5,1.82,2025-05-21 19:00:00,1421
70.75,14.75,54.75,4.88,2025-05-21 19:00:00,1426
67.0,28.3,56.25,1.38,2025-05-21 19:00:00,124
46.0,40.47,62.75,3.18,2025-05-21 20:00:00,1421
62.0,13.5,64.25,3.0,2025-05-21 20:00:00,124
171.0,14.75,68.0,,2025-05-21 20:00:00,5024
131.75,11.15,71.75,5.42,2025-05-21 20:00:00,1426
63.0,12.0,79.5,4.15,2025-05-21 21:00:00,1426
30.0,14.73,72.5,,2025-05-21 21:00:00,5024
99.0,39.6,91.0,1.88,2025-05-21 21:00:00,1421
105.0,29.7,85.0,2.4,2025-05-21 21:00:00,124
20.0,39.17,78.25,1.72,2025-05-21 22:00:00,124
13.0,16.75,66.75,,2025-05-21 22:00:00,5024
21.0,21.48,71.25,1.72,2025-05-21 22:00:00,1426
17.0,45.2,87.25,1.98,2025-05-21 22:00:00,1421
17.0,43.97,77.0,1.82,2025-05-21 23:00:00,1421
18.5,29.45,65.25,0.55,2025-05-21 23:00:00,1426
27.0,28.15,61.5,,2025-05-21 23:00:00,5024
19.0,41.52,73.0,1.58,2025-05-22 00:00:00,1421
17.0,24.05,66.5,1.1,2025-05-22 00:00:00,124
23.5,33.38,63.5,0.77,2025-05-22 00:00:00,1426
24.0,38.53,60.33,,2025-05-22 00:00:00,5024
27.0,37.23,77.25,1.67,2025-05-22 01:00:00,1421
20.5,29.52,65.75,0.35,2025-05-22 01:00:00,1426
19.0,20.27,69.5,0.82,2025-05-22 01:00:00,124
16.75,30.9,65.75,0.55,2025-05-22 02:00:00,1426
22.0,17.2,69.25,0.85,2025-05-22 02:00:00,124
24.0,35.67,75.25,1.62,2025-05-22 02:00:00,1421
23.0,13.15,70.25,1.18,2025-05-22 03:00:00,124
22.0,28.08,68.75,2.25,2025-05-22 03:00:00,1426
23.0,37.48,75.5,1.32,2025-05-22 03:00:00,1421
24.75,25.48,73.0,2.45,2025-05-22 04:00:00,1426
30.0,38.22,79.25,1.23,2025-05-22 04:00:00,1421
30.0,17.85,73.0,1.35,2025-05-22 04:00:00,124
41.0,19.73,75.75,1.35,2025-05-22 05:00:00,124
29.0,36.8,81.0,1.25,2025-05-22 05:00:00,1421
45.25,30.55,72.75,1.18,2025-05-22 05:00:00,1426
37.75,36.53,68.5,0.95,2025-05-22 06:00:00,1426
25.0,23.1,75.75,1.42,2025-05-22 06:00:00,124
20.0,37.17,77.5,1.48,2025-05-22 06:00:00,1421
23.0,21.25,71.0,1.65,2025-05-22 07:00:00,124
19.0,35.67,72.5,1.75,2025-05-22 07:00:00,1421
30.75,30.28,65.0,2.38,2025-05-22 07:00:00,1426
27.0,24.75,65.25,2.22,2025-05-22 08:00:00,124
40.5,27.18,65.5,3.8,2025-05-22 08:00:00,1426
28.0,36.6,66.25,2.25,2025-05-22 08:00:00,1421
