neighbor__5024,neighbor__1421,neighbor__1426
79.0,80.0,61.5
88.75,96.0,74.75
71.5,78.0,67.75
63.75,66.0,66.0
62.0,57.0,67.0
58.5,53.0,51.5
58.0,46.0,51.25
64.25,53.0,58.5
78.25,73.0,79.25
105.75,84.75,117.25
104.25,57.0,83.25
70.5,57.0,75.25
81.0,59.0,64.0
70.5,63.0,62.0
63.5,73.5,78.25
56.25,64.75,60.0
53.5,53.25,48.75
57.5,60.25,55.5
92.5,71.25,78.75
106.5,77.0,110.5
112.75,82.5,118.0
114.75,79.0,119.0
105.0,74.25,118.0
103.75,81.25,107.25
98.75,89.0,110.0
101.5,95.75,113.25
100.0,83.75,111.5
96.0,75.25,109.0
80.0,70.0,136.75
79.25,73.5,105.0
127.5,84.25,137.25
175.25,88.75,144.75
196.75,100.5,175.25
208.0,97.25,175.0
145.0,82.25,145.25
106.25,77.75,126.75
96.25,79.25,106.5
117.75,81.5,112.25
115.5,99.25,126.25
110.25,114.25,164.0
115.0,129.5,192.75
138.5,160.0,227.5
153.25,173.0,264.75
174.25,170.0,267.25
169.75,175.25,237.75
162.25,167.5,201.25
160.0,168.25,206.75
182.75,130.5,211.25
171.5,132.5,186.5
142.75,120.0,190.0
118.0,133.5,150.75
87.5,138.0,110.25
52.25,122.25,71.0
59.75,73.25,73.0
60.25,65.25,82.5
56.0,52.25,64.75
53.25,36.75,55.25
34.25,32.0,38.25
27.5,27.25,35.5
20.0,23.25,24.75
13.0,29.25,24.0
23.25,36.5,32.25
36.5,40.0,55.75
39.75,48.5,48.5
59.0,55.25,44.5
99.25,52.5,64.5
98.75,52.75,67.75
104.75,56.25,99.75
76.75,51.0,154.75
65.0,49.25,74.75
75.0,60.75,69.25
62.75,72.0,72.0
53.0,72.5,67.0
54.25,75.0,58.75
58.75,81.5,57.5
74.75,88.5,78.25
109.0,75.75,92.25
83.5,64.5,92.0
52.25,53.0,41.0
51.5,45.75,47.75
46.75,42.5,40.5
44.0,44.0,43.0
39.75,45.5,54.5
46.5,53.5,55.0
53.5,66.5,64.25
73.5,81.25,78.0
115.25,103.5,98.0
128.25,107.75,129.5
129.0,123.5,148.75
137.5,146.0,138.25
145.75,144.75,123.5
83.0,115.75,102.25
79.25,96.5,94.0
73.0,89.75,64.5
58.75,75.0,53.0
51.5,74.0,48.0
57.25,63.0,69.75
73.5,62.5,70.5
58.0,53.0,64.25
59.75,55.0,58.75
53.0,52.0,55.25
42.0,50.0,43.0
35.5,44.0,30.75
31.5,41.75,28.0
83.0,93.25,74.25
89.75,82.0,78.0
78.0,52.25,71.75
57.5,39.25,47.5
38.5,25.0,30.25
30.0,26.25,26.0
26.5,28.25,21.0
24.5,23.0,22.75
23.0,22.75,20.75
25.5,24.25,22.75
36.75,31.5,26.75
