feature_time,neighbor__124,neighbor__1421,neighbor__1426,target_value,prediction_time
2020-09-23 10:00:00,26.72,33.1,22.22,15.68,2020-09-23 10:00:00
2020-09-23 11:00:00,20.0,31.92,18.42,15.05,2020-09-23 11:00:00
2020-09-23 12:00:00,27.35,31.68,15.12,13.6,2020-09-23 12:00:00
2020-09-23 13:00:00,31.18,35.83,21.95,11.1,2020-09-23 13:00:00
2020-09-23 14:00:00,26.88,35.78,20.52,7.62,2020-09-23 14:00:00
2020-09-23 15:00:00,39.6,36.38,16.62,7.55,2020-09-23 15:00:00
2020-09-23 16:00:00,43.78,35.58,15.42,6.85,2020-09-23 16:00:00
2020-09-23 17:00:00,49.62,42.2,44.65,10.98,2020-09-23 17:00:00
2020-09-23 18:00:00,74.08,74.23,52.5,14.95,2020-09-23 18:00:00
2020-09-23 19:00:00,94.88,83.22,52.92,22.33,2020-09-23 19:00:00
2020-09-23 20:00:00,87.8,79.32,51.55,22.2,2020-09-23 20:00:00
2020-09-23 21:00:00,71.22,68.45,47.42,21.35,2020-09-23 21:00:00
2020-09-23 22:00:00,70.7,58.0,52.95,25.7,2020-09-23 22:00:00
2020-09-23 23:00:00,43.92,40.83,53.45,33.83,2020-09-23 23:00:00
2020-09-24 00:00:00,17.58,35.1,45.15,23.42,2020-09-24 00:00:00
2020-09-24 01:00:00,15.75,34.85,34.17,13.88,2020-09-24 01:00:00
2020-09-24 03:00:00,14.35,31.4,32.58,14.6,2020-09-24 03:00:00
2020-09-24 04:00:00,14.4,34.65,27.08,12.7,2020-09-24 04:00:00
2020-09-24 05:00:00,17.15,34.78,20.85,12.9,2020-09-24 05:00:00
2020-09-24 06:00:00,24.85,36.3,24.0,15.9,2020-09-24 06:00:00
2020-09-24 07:00:00,26.58,36.95,24.22,16.45,2020-09-24 07:00:00
2020-09-24 08:00:00,29.95,35.03,21.62,18.32,2020-09-24 08:00:00
2020-09-24 09:00:00,30.05,35.52,23.83,18.25,2020-09-24 09:00:00
2020-09-24 10:00:00,27.52,35.95,23.3,19.65,2020-09-24 10:00:00
2020-09-24 11:00:00,25.1,37.2,26.67,16.77,2020-09-24 11:00:00
2020-09-24 12:00:00,24.22,40.58,23.92,14.23,2020-09-24 12:00:00
2020-09-24 13:00:00,26.35,48.4,17.15,18.9,2020-09-24 13:00:00
2020-09-24 14:00:00,34.67,56.32,15.4,17.17,2020-09-24 14:00:00
2020-09-24 15:00:00,38.15,61.1,19.7,18.77,2020-09-24 15:00:00
2020-09-24 21:00:00,96.85,77.77,69.58,41.72,2020-09-24 21:00:00
2020-09-24 22:00:00,85.7,64.78,57.62,42.7,2020-09-24 22:00:00
2020-09-24 23:00:00,75.45,58.72,56.7,44.8,2020-09-24 23:00:00
2020-09-25 00:00:00,44.45,43.35,63.1,40.02,2020-09-25 00:00:00
2020-09-25 01:00:00,19.23,39.7,62.4,41.65,2020-09-25 01:00:00
2020-09-25 03:00:00,19.08,38.35,28.45,28.52,2020-09-25 03:00:00
2020-09-25 04:00:00,19.42,39.75,30.0,28.08,2020-09-25 04:00:00
2020-09-25 05:00:00,22.9,39.55,31.08,27.2,2020-09-25 05:00:00
2020-09-25 06:00:00,25.12,37.38,30.38,27.7,2020-09-25 06:00:00
2020-09-25 07:00:00,30.42,37.67,33.42,25.65,2020-09-25 07:00:00
2020-09-25 08:00:00,42.7,41.75,23.58,24.45,2020-09-25 08:00:00
2020-09-25 09:00:00,38.5,45.97,24.0,20.27,2020-09-25 09:00:00
2020-09-25 10:00:00,26.85,45.48,19.5,13.25,2020-09-25 10:00:00
2020-09-25 11:00:00,20.8,49.55,16.25,8.9,2020-09-25 11:00:00
2020-09-25 12:00:00,21.98,46.75,18.15,8.57,2020-09-25 12:00:00
2020-09-25 13:00:00,19.25,49.32,17.75,7.5,2020-09-25 13:00:00
2020-09-25 14:00:00,20.1,46.78,16.9,7.45,2020-09-25 14:00:00
2020-09-25 15:00:00,28.3,47.8,16.8,8.7,2020-09-25 15:00:00
2020-09-25 16:00:00,33.67,56.92,22.55,9.85,2020-09-25 16:00:00
2020-09-25 17:00:00,46.62,91.9,39.6,14.55,2020-09-25 17:00:00
2020-09-25 18:00:00,88.55,152.12,57.68,24.4,2020-09-25 18:00:00
2020-09-25 19:00:00,128.68,133.0,57.22,33.15,2020-09-25 19:00:00
2020-09-25 20:00:00,118.48,131.88,65.22,43.72,2020-09-25 20:00:00
2020-09-26 09:00:00,31.3,50.35,22.8,10.5,2020-09-26 09:00:00
2020-09-26 10:00:00,21.55,44.5,19.27,8.1,2020-09-26 10:00:00
2020-09-26 11:00:00,23.4,38.5,18.85,6.5,2020-09-26 11:00:00
2020-09-26 12:00:00,21.6,32.28,16.38,5.8,2020-09-26 12:00:00
2020-09-26 13:00:00,26.3,37.92,17.42,7.78,2020-09-26 13:00:00
2020-09-26 14:00:00,47.03,51.78,24.2,10.38,2020-09-26 14:00:00
2020-09-26 15:00:00,40.62,62.52,36.75,12.32,2020-09-26 15:00:00
2020-09-26 16:00:00,78.2,80.82,62.22,12.62,2020-09-26 16:00:00
2020-09-26 18:00:00,70.97,62.6,51.7,51.32,2020-09-26 18:00:00
2020-09-26 19:00:00,71.12,62.92,52.2,48.42,2020-09-26 19:00:00
2020-09-26 20:00:00,76.88,62.12,47.53,38.25,2020-09-26 20:00:00
2020-09-26 21:00:00,71.47,55.95,46.1,37.48,2020-09-26 21:00:00
2020-09-26 22:00:00,66.8,49.65,46.5,37.4,2020-09-26 22:00:00
2020-09-26 23:00:00,64.1,52.62,36.88,31.58,2020-09-26 23:00:00
2020-09-27 00:00:00,59.7,64.0,29.8,28.98,2020-09-27 00:00:00
2020-09-27 01:00:00,55.05,73.3,22.45,25.6,2020-09-27 01:00:00
2020-09-27 08:00:00,26.32,46.58,18.32,22.2,2020-09-27 08:00:00
2020-09-27 09:00:00,21.6,44.38,16.5,25.75,2020-09-27 09:00:00
2020-09-27 10:00:00,22.35,47.53,15.18,25.83,2020-09-27 10:00:00
2020-09-27 11:00:00,19.5,47.12,15.7,25.0,2020-09-27 11:00:00
2020-09-27 12:00:00,18.3,48.2,14.55,27.28,2020-09-27 12:00:00
2020-09-27 13:00:00,19.6,33.6,14.05,28.02,2020-09-27 13:00:00
2020-09-27 14:00:00,15.92,33.12,13.52,26.6,2020-09-27 14:00:00
2020-09-27 15:00:00,15.6,40.08,14.92,26.2,2020-09-27 15:00:00
2020-09-27 16:00:00,24.48,52.15,15.68,27.7,2020-09-27 16:00:00
2020-09-27 17:00:00,57.0,76.82,21.55,29.95,2020-09-27 17:00:00
2020-09-27 18:00:00,88.75,109.62,48.02,47.78,2020-09-27 18:00:00
2020-09-27 19:00:00,95.2,117.35,56.78,70.62,2020-09-27 19:00:00
2020-09-27 20:00:00,87.98,104.85,55.15,90.22,2020-09-27 20:00:00
2020-09-27 21:00:00,78.55,97.6,56.0,83.98,2020-09-27 21:00:00
2020-09-27 22:00:00,62.05,87.25,46.3,72.42,2020-09-27 22:00:00
2020-09-27 23:00:00,68.25,75.9,40.22,74.32,2020-09-27 23:00:00
2020-09-28 00:00:00,59.7,70.72,29.72,74.62,2020-09-28 00:00:00
2020-09-28 01:00:00,50.3,74.75,32.65,71.68,2020-09-28 01:00:00
2020-09-28 03:00:00,66.78,66.82,32.52,67.62,2020-09-28 03:00:00
2020-09-28 04:00:00,64.58,73.75,38.33,67.18,2020-09-28 04:00:00
2020-09-28 05:00:00,57.75,71.75,45.68,60.58,2020-09-28 05:00:00
2020-09-28 06:00:00,63.45,65.4,47.55,60.15,2020-09-28 06:00:00
2020-09-28 07:00:00,71.1,78.45,43.62,57.65,2020-09-28 07:00:00
2020-09-28 08:00:00,66.92,72.85,27.12,41.82,2020-09-28 08:00:00
2020-09-28 09:00:00,50.92,70.28,21.72,27.58,2020-09-28 09:00:00
2020-09-28 10:00:00,37.28,66.12,16.92,24.2,2020-09-28 10:00:00
2020-09-28 11:00:00,26.92,52.8,15.4,25.0,2020-09-28 11:00:00
2020-09-28 12:00:00,23.15,50.12,15.62,24.9,2020-09-28 12:00:00
2020-09-28 13:00:00,19.6,46.5,14.75,23.55,2020-09-28 13:00:00
2020-09-28 14:00:00,23.55,45.18,18.73,22.32,2020-09-28 14:00:00
2020-09-28 15:00:00,19.4,49.25,20.78,24.98,2020-09-28 15:00:00
2020-09-28 16:00:00,30.58,55.4,21.18,24.92,2020-09-28 16:00:00
2020-09-28 17:00:00,43.08,83.15,29.25,28.95,2020-09-28 17:00:00
2020-09-28 18:00:00,93.38,126.6,40.25,39.08,2020-09-28 18:00:00
2020-09-28 19:00:00,99.3,123.72,40.17,44.38,2020-09-28 19:00:00
2020-09-28 20:00:00,109.72,136.52,46.85,56.75,2020-09-28 20:00:00
2020-09-28 22:00:00,113.82,111.32,47.22,88.32,2020-09-28 22:00:00
2020-09-28 23:00:00,108.52,102.62,32.55,78.53,2020-09-28 23:00:00
2020-09-29 00:00:00,84.0,108.2,26.58,58.62,2020-09-29 00:00:00
2020-09-29 01:00:00,80.45,94.6,32.3,50.1,2020-09-29 01:00:00
2020-09-29 12:00:00,23.55,33.85,15.6,24.0,2020-09-29 12:00:00
2020-09-29 13:00:00,25.72,29.3,15.32,23.02,2020-09-29 13:00:00
2020-09-29 14:00:00,17.52,29.88,17.58,22.8,2020-09-29 14:00:00
2020-09-29 15:00:00,26.02,34.7,19.15,21.2,2020-09-29 15:00:00
2020-09-29 16:00:00,33.35,44.3,25.42,22.65,2020-09-29 16:00:00
2020-09-29 17:00:00,55.72,64.12,33.55,29.92,2020-09-29 17:00:00
2020-09-29 18:00:00,79.8,95.3,38.65,38.12,2020-09-29 18:00:00
2020-09-29 19:00:00,100.05,111.1,42.9,46.25,2020-09-29 19:00:00
2020-09-29 20:00:00,102.05,116.6,41.0,51.2,2020-09-29 20:00:00
2020-09-29 21:00:00,85.48,109.28,32.48,54.4,2020-09-29 21:00:00
2020-09-29 22:00:00,77.9,95.0,31.75,48.35,2020-09-29 22:00:00
2020-09-29 23:00:00,67.78,81.68,31.72,43.75,2020-09-29 23:00:00
2020-09-30 00:00:00,87.85,68.12,22.85,37.0,2020-09-30 00:00:00
2020-09-30 01:00:00,75.32,63.6,24.52,40.7,2020-09-30 01:00:00
2020-09-30 03:00:00,71.03,52.28,27.6,33.22,2020-09-30 03:00:00
2020-09-30 04:00:00,55.15,55.15,29.28,39.33,2020-09-30 04:00:00
2020-09-30 05:00:00,57.75,58.88,34.5,45.8,2020-09-30 05:00:00
2020-09-30 06:00:00,70.95,58.72,31.48,49.98,2020-09-30 06:00:00
2020-09-30 07:00:00,67.0,51.2,26.82,42.82,2020-09-30 07:00:00
2020-09-30 08:00:00,44.42,50.42,21.67,26.32,2020-09-30 08:00:00
2020-09-30 09:00:00,40.55,56.6,18.52,26.75,2020-09-30 09:00:00
2020-09-30 10:00:00,30.92,53.35,17.3,20.88,2020-09-30 10:00:00
2020-09-30 11:00:00,24.95,49.38,17.05,19.9,2020-09-30 11:00:00
2020-09-30 12:00:00,23.08,32.08,15.95,19.98,2020-09-30 12:00:00
2020-09-30 13:00:00,25.45,26.25,15.75,18.45,2020-09-30 13:00:00
2020-09-30 14:00:00,20.65,32.58,15.5,18.42,2020-09-30 14:00:00
2020-09-30 15:00:00,20.15,39.98,18.2,18.12,2020-09-30 15:00:00
2020-09-30 16:00:00,23.9,42.1,22.52,19.6,2020-09-30 16:00:00
2020-09-30 17:00:00,37.42,68.97,30.02,22.5,2020-09-30 17:00:00
2020-09-30 18:00:00,90.52,123.42,37.22,30.22,2020-09-30 18:00:00
2020-09-30 19:00:00,114.02,129.2,51.8,44.58,2020-09-30 19:00:00
2020-09-30 20:00:00,107.25,125.6,46.15,36.15,2020-09-30 20:00:00
2020-09-30 21:00:00,108.9,122.07,35.83,37.65,2020-09-30 21:00:00
2020-09-30 22:00:00,102.45,112.82,35.7,35.03,2020-09-30 22:00:00
2020-09-30 23:00:00,94.35,90.35,38.25,56.38,2020-09-30 23:00:00
2020-10-01 00:00:00,87.78,83.0,28.68,51.35,2020-10-01 00:00:00
2020-10-01 01:00:00,86.78,75.88,24.1,33.8,2020-10-01 01:00:00
2020-10-01 03:00:00,78.08,56.02,33.7,47.2,2020-10-01 03:00:00
2020-10-01 04:00:00,60.92,56.7,41.42,45.97,2020-10-01 04:00:00
2020-10-01 05:00:00,52.2,56.97,31.72,42.03,2020-10-01 05:00:00
2020-10-01 06:00:00,63.02,58.38,38.05,42.78,2020-10-01 06:00:00
2020-10-01 07:00:00,73.65,61.68,31.9,42.5,2020-10-01 07:00:00
2020-10-01 08:00:00,60.85,61.32,25.9,28.28,2020-10-01 08:00:00
2020-10-01 09:00:00,43.5,61.35,20.42,24.28,2020-10-01 09:00:00
2020-10-01 10:00:00,32.75,55.7,17.7,19.52,2020-10-01 10:00:00
2020-10-01 11:00:00,24.65,49.95,15.55,14.72,2020-10-01 11:00:00
2020-10-01 12:00:00,23.42,45.98,16.27,13.7,2020-10-01 12:00:00
2020-10-01 13:00:00,24.55,46.75,16.7,12.85,2020-10-01 13:00:00
2020-10-01 14:00:00,20.05,46.4,19.27,12.68,2020-10-01 14:00:00
2020-10-01 15:00:00,29.88,50.2,21.3,12.27,2020-10-01 15:00:00
2020-10-01 16:00:00,36.72,58.4,24.75,14.95,2020-10-01 16:00:00
2020-10-01 17:00:00,65.2,94.05,44.02,25.25,2020-10-01 17:00:00
2020-10-01 18:00:00,124.52,139.45,59.65,46.8,2020-10-01 18:00:00
2020-10-01 19:00:00,122.57,133.95,69.07,53.6,2020-10-01 19:00:00
2020-10-01 20:00:00,110.05,133.28,73.58,69.62,2020-10-01 20:00:00
2020-10-01 21:00:00,96.3,123.35,65.9,63.0,2020-10-01 21:00:00
2020-10-02 04:00:00,73.05,64.93,33.72,28.3,2020-10-02 04:00:00
2020-10-02 05:00:00,67.95,61.42,43.2,27.65,2020-10-02 05:00:00
2020-10-02 09:00:00,37.22,53.45,21.7,21.15,2020-10-02 09:00:00
2020-10-02 10:00:00,30.8,50.25,18.0,17.65,2020-10-02 10:00:00
2020-10-03 12:00:00,27.22,56.3,16.77,8.38,2020-10-03 12:00:00
2020-10-03 13:00:00,24.42,54.75,14.05,9.02,2020-10-03 13:00:00
2020-10-03 14:00:00,28.5,54.48,14.18,11.35,2020-10-03 14:00:00
2020-10-03 15:00:00,20.52,60.25,15.7,17.05,2020-10-03 15:00:00
2020-10-03 16:00:00,42.32,70.28,19.92,19.68,2020-10-03 16:00:00
2020-10-03 17:00:00,71.9,111.82,42.58,22.1,2020-10-03 17:00:00
2020-10-03 18:00:00,122.75,150.77,72.18,31.2,2020-10-03 18:00:00
2020-10-03 19:00:00,120.15,154.7,60.92,52.55,2020-10-03 19:00:00
2020-10-03 20:00:00,121.55,149.55,58.72,50.22,2020-10-03 20:00:00
2020-10-04 11:00:00,25.55,60.3,19.9,8.65,2020-10-04 11:00:00
2020-10-04 12:00:00,23.12,61.72,16.25,5.82,2020-10-04 12:00:00
2020-10-04 13:00:00,26.32,60.22,14.8,6.28,2020-10-04 13:00:00
2020-10-04 14:00:00,17.9,57.72,13.98,7.02,2020-10-04 14:00:00
2020-10-04 15:00:00,19.32,59.25,17.35,7.7,2020-10-04 15:00:00
2020-10-04 16:00:00,20.6,63.18,18.38,8.48,2020-10-04 16:00:00
2020-10-04 17:00:00,36.8,96.85,31.28,10.65,2020-10-04 17:00:00
2020-10-04 18:00:00,83.52,136.07,47.78,16.95,2020-10-04 18:00:00
2020-10-04 19:00:00,113.88,163.02,44.35,20.55,2020-10-04 19:00:00
2020-10-05 12:00:00,24.12,59.32,18.48,7.7,2020-10-05 12:00:00
2020-10-05 13:00:00,23.17,55.42,16.12,7.32,2020-10-05 13:00:00
2020-10-05 14:00:00,22.55,51.52,17.82,8.62,2020-10-05 14:00:00
2020-10-05 15:00:00,23.1,53.92,19.68,10.72,2020-10-05 15:00:00
2020-10-05 16:00:00,29.52,62.58,24.55,14.4,2020-10-05 16:00:00
2020-10-05 17:00:00,38.12,91.88,36.92,15.32,2020-10-05 17:00:00
2020-10-05 18:00:00,101.02,148.78,75.75,20.98,2020-10-05 18:00:00
2020-10-05 19:00:00,112.68,174.58,91.6,22.7,2020-10-05 19:00:00
2020-10-05 20:00:00,110.1,160.58,80.92,23.0,2020-10-05 20:00:00
2020-10-05 21:00:00,92.45,134.07,62.42,26.92,2020-10-05 21:00:00
2020-10-06 12:00:00,25.62,65.45,18.02,7.5,2020-10-06 12:00:00
2020-10-06 13:00:00,20.98,53.8,17.35,5.9,2020-10-06 13:00:00
2020-10-06 14:00:00,18.75,41.92,19.3,5.6,2020-10-06 14:00:00
2020-10-06 15:00:00,18.82,41.18,18.82,4.6,2020-10-06 15:00:00
2020-10-06 16:00:00,37.38,44.47,23.82,5.05,2020-10-06 16:00:00
2020-10-06 17:00:00,37.15,78.55,64.55,8.68,2020-10-06 17:00:00
2020-10-06 18:00:00,107.5,125.52,98.88,15.62,2020-10-06 18:00:00
2020-10-06 19:00:00,121.88,156.6,91.58,36.15,2020-10-06 19:00:00
2020-10-07 12:00:00,28.25,67.47,19.8,6.28,2020-10-07 12:00:00
2020-10-07 13:00:00,26.45,62.97,19.88,4.05,2020-10-07 13:00:00
2020-10-07 14:00:00,60.65,58.08,20.8,3.08,2020-10-07 14:00:00
2020-10-07 15:00:00,49.48,55.1,23.2,2.95,2020-10-07 15:00:00
2020-10-07 16:00:00,46.78,72.22,27.52,3.1,2020-10-07 16:00:00
2020-10-07 17:00:00,81.6,128.0,55.22,7.68,2020-10-07 17:00:00
2020-10-07 18:00:00,111.82,184.88,89.88,21.48,2020-10-07 18:00:00
2020-10-08 15:00:00,36.62,50.32,23.45,2.55,2020-10-08 15:00:00
2020-10-08 16:00:00,53.3,62.92,30.4,5.2,2020-10-08 16:00:00
2020-10-08 17:00:00,98.88,102.8,54.35,7.42,2020-10-08 17:00:00
2020-10-08 18:00:00,120.5,148.33,75.42,11.68,2020-10-08 18:00:00
2020-10-09 17:00:00,82.22,154.02,65.92,9.55,2020-10-09 17:00:00
2020-10-09 18:00:00,152.4,190.35,80.45,14.75,2020-10-09 18:00:00
2020-10-10 16:00:00,26.45,64.8,21.2,4.93,2020-10-10 16:00:00
2020-10-10 17:00:00,42.98,98.82,51.68,8.07,2020-10-10 17:00:00
2020-10-15 13:00:00,11.4,67.95,19.27,28.4,2020-10-15 13:00:00
2020-10-15 15:00:00,11.28,64.9,20.88,27.18,2020-10-15 15:00:00
2020-10-15 16:00:00,24.67,89.75,34.75,33.33,2020-10-15 16:00:00
2020-10-15 17:00:00,46.35,162.1,84.05,62.28,2020-10-15 17:00:00
2020-10-15 18:00:00,53.15,179.9,88.72,125.28,2020-10-15 18:00:00
2020-10-15 19:00:00,48.95,168.45,78.9,125.0,2020-10-15 19:00:00
2020-10-15 20:00:00,47.68,158.23,83.18,122.5,2020-10-15 20:00:00
2020-10-16 11:00:00,15.65,56.98,40.1,42.25,2020-10-16 11:00:00
2020-10-16 12:00:00,10.4,52.52,25.1,37.7,2020-10-16 12:00:00
2020-10-16 13:00:00,12.22,60.5,20.05,33.18,2020-10-16 13:00:00
2020-10-16 14:00:00,13.32,67.18,22.62,26.75,2020-10-16 14:00:00
2020-10-16 15:00:00,12.6,82.05,33.6,26.28,2020-10-16 15:00:00
2020-10-18 12:00:00,11.22,55.22,17.45,22.12,2020-10-18 12:00:00
2020-10-18 13:00:00,10.6,38.53,17.05,21.2,2020-10-18 13:00:00
2020-10-18 14:00:00,8.38,45.45,16.5,20.83,2020-10-18 14:00:00
2020-10-18 15:00:00,8.12,49.15,17.73,21.68,2020-10-18 15:00:00
2020-10-18 16:00:00,12.35,72.88,23.55,24.33,2020-10-18 16:00:00
2020-10-18 17:00:00,22.3,118.18,44.15,37.97,2020-10-18 17:00:00
2020-10-18 18:00:00,47.18,150.38,75.78,51.28,2020-10-18 18:00:00
2020-10-18 19:00:00,55.22,135.12,61.25,61.78,2020-10-18 19:00:00
2020-10-19 16:00:00,30.8,65.45,34.17,32.9,2020-10-19 16:00:00
2020-10-19 17:00:00,56.35,114.7,86.0,73.53,2020-10-19 17:00:00
2020-10-19 18:00:00,65.43,168.3,99.43,89.08,2020-10-19 18:00:00
2020-10-20 14:00:00,15.0,66.38,23.02,27.0,2020-10-20 14:00:00
2020-10-20 15:00:00,17.6,70.38,26.4,25.45,2020-10-20 15:00:00
2020-10-20 16:00:00,38.15,95.4,43.03,33.0,2020-10-20 16:00:00
2020-10-20 17:00:00,53.95,155.07,101.85,50.05,2020-10-20 17:00:00
2020-10-20 18:00:00,63.1,157.23,109.6,97.05,2020-10-20 18:00:00
2020-10-20 19:00:00,64.4,161.02,94.05,100.7,2020-10-20 19:00:00
2020-10-20 20:00:00,65.5,164.52,73.18,96.28,2020-10-20 20:00:00
2020-10-21 12:00:00,11.52,53.58,11.7,15.27,2020-10-21 12:00:00
2020-10-21 13:00:00,33.8,59.05,17.08,12.65,2020-10-21 13:00:00
2020-10-21 16:00:00,94.8,120.8,65.8,16.38,2020-10-21 16:00:00
2020-10-21 17:00:00,30.32,150.25,103.62,22.4,2020-10-21 17:00:00
2020-10-21 18:00:00,14.88,152.52,119.3,37.05,2020-10-21 18:00:00
2020-10-21 19:00:00,18.53,156.2,118.93,67.38,2020-10-21 19:00:00
2020-10-22 03:00:00,0.7,100.18,91.1,69.1,2020-10-22 03:00:00
2020-10-22 04:00:00,0.6,102.52,78.6,68.92,2020-10-22 04:00:00
2020-10-31 16:00:00,32.55,62.7,41.12,57.7,2020-10-31 16:00:00
2020-10-31 17:00:00,87.42,115.45,93.62,58.53,2020-10-31 17:00:00
2020-11-01 14:00:00,14.55,51.48,22.55,28.75,2020-11-01 14:00:00
2020-11-01 15:00:00,16.05,54.62,24.3,24.22,2020-11-01 15:00:00
2020-11-03 12:00:00,11.82,46.7,50.55,33.28,2020-11-03 12:00:00
2020-11-03 13:00:00,11.55,49.72,32.2,20.78,2020-11-03 13:00:00
2020-11-03 14:00:00,13.3,52.72,35.22,12.3,2020-11-03 14:00:00
2020-11-03 15:00:00,18.12,59.0,46.25,14.72,2020-11-03 15:00:00
2020-11-03 16:00:00,41.22,94.12,101.62,24.5,2020-11-03 16:00:00
2020-11-03 17:00:00,98.0,162.55,135.12,62.42,2020-11-03 17:00:00
2020-11-03 18:00:00,107.45,151.12,135.72,72.15,2020-11-03 18:00:00
2020-11-03 19:00:00,111.85,163.85,124.2,62.82,2020-11-03 19:00:00
2020-11-08 16:00:00,97.82,148.12,107.72,55.08,2020-11-08 16:00:00
2020-11-08 17:00:00,175.68,166.98,108.12,109.15,2020-11-08 17:00:00
2020-11-08 18:00:00,199.32,149.55,121.3,141.6,2020-11-08 18:00:00
2020-11-08 19:00:00,201.88,148.25,111.7,138.58,2020-11-08 19:00:00
2020-11-08 20:00:00,192.35,154.8,95.08,122.62,2020-11-08 20:00:00
2020-11-08 21:00:00,186.82,134.15,103.42,115.28,2020-11-08 21:00:00
2020-11-08 22:00:00,152.57,142.12,98.32,113.52,2020-11-08 22:00:00
2020-11-08 23:00:00,136.93,144.05,85.92,119.85,2020-11-08 23:00:00
2020-11-09 00:00:00,147.62,121.05,77.45,99.4,2020-11-09 00:00:00
2020-11-09 01:00:00,158.55,122.38,73.05,99.58,2020-11-09 01:00:00
2020-11-09 03:00:00,140.8,108.08,79.28,82.98,2020-11-09 03:00:00
2020-11-09 04:00:00,138.57,114.18,71.78,75.65,2020-11-09 04:00:00
2020-11-09 05:00:00,135.45,118.22,74.85,77.68,2020-11-09 05:00:00
2020-11-09 06:00:00,147.38,114.43,93.57,77.35,2020-11-09 06:00:00
2020-11-09 07:00:00,134.98,98.02,98.18,93.0,2020-11-09 07:00:00
2020-11-09 10:00:00,122.82,131.98,83.48,87.68,2020-11-09 10:00:00
2020-11-09 12:00:00,125.07,141.02,50.15,66.28,2020-11-09 12:00:00
2020-11-09 13:00:00,135.88,144.18,50.45,57.5,2020-11-09 13:00:00
2020-11-09 14:00:00,123.18,159.15,42.6,41.45,2020-11-09 14:00:00
2020-11-09 15:00:00,122.98,179.8,64.45,41.78,2020-11-09 15:00:00
2020-11-09 16:00:00,214.72,227.4,98.07,59.05,2020-11-09 16:00:00
2020-11-09 17:00:00,264.5,182.75,101.08,74.6,2020-11-09 17:00:00
2020-11-09 18:00:00,233.4,153.45,124.0,90.22,2020-11-09 18:00:00
2020-11-09 19:00:00,236.42,169.88,115.65,109.7,2020-11-09 19:00:00
2020-11-09 21:00:00,187.48,154.5,91.32,161.5,2020-11-09 21:00:00
2020-11-09 22:00:00,167.48,146.48,88.92,150.07,2020-11-09 22:00:00
2020-11-09 23:00:00,174.52,135.85,87.8,134.48,2020-11-09 23:00:00
2020-11-10 00:00:00,151.68,134.4,86.42,113.18,2020-11-10 00:00:00
2020-11-10 01:00:00,99.32,136.82,75.65,105.15,2020-11-10 01:00:00
2020-11-10 11:00:00,211.78,96.78,55.02,45.78,2020-11-10 11:00:00
2020-11-10 12:00:00,97.1,60.55,48.25,40.95,2020-11-10 12:00:00
2020-11-10 13:00:00,43.42,20.0,55.05,40.95,2020-11-10 13:00:00
2020-11-10 14:00:00,53.0,17.98,62.45,41.25,2020-11-10 14:00:00
2020-11-10 15:00:00,107.25,20.75,62.95,42.3,2020-11-10 15:00:00
2020-11-10 16:00:00,110.72,32.1,128.1,54.0,2020-11-10 16:00:00
2020-11-10 17:00:00,143.4,116.1,159.57,56.45,2020-11-10 17:00:00
2020-11-10 19:00:00,138.25,122.9,131.1,97.95,2020-11-10 19:00:00
2020-11-10 20:00:00,85.72,124.15,116.7,99.08,2020-11-10 20:00:00
2020-11-10 21:00:00,73.22,128.52,99.0,91.2,2020-11-10 21:00:00
2020-11-10 22:00:00,56.22,133.6,78.15,89.65,2020-11-10 22:00:00
2020-11-10 23:00:00,43.45,132.38,82.38,83.62,2020-11-10 23:00:00
2020-11-11 00:00:00,7.15,126.25,82.12,78.5,2020-11-11 00:00:00
2020-11-11 01:00:00,2.85,105.98,83.52,72.8,2020-11-11 01:00:00
2020-11-11 03:00:00,24.8,111.8,61.45,65.72,2020-11-11 03:00:00
2020-11-11 04:00:00,19.38,108.12,60.68,61.68,2020-11-11 04:00:00
2020-11-11 05:00:00,1.33,107.02,57.82,51.95,2020-11-11 05:00:00
2020-11-11 06:00:00,1.23,111.55,68.23,46.0,2020-11-11 06:00:00
2020-11-11 07:00:00,2.88,108.9,80.8,54.5,2020-11-11 07:00:00
2020-11-11 08:00:00,16.42,133.72,79.28,65.12,2020-11-11 08:00:00
2020-11-11 09:00:00,23.05,170.52,60.1,55.65,2020-11-11 09:00:00
2020-11-11 10:00:00,19.08,78.22,44.35,41.4,2020-11-11 10:00:00
2020-11-11 11:00:00,11.68,63.12,26.35,31.02,2020-11-11 11:00:00
2020-11-11 12:00:00,5.88,47.45,19.1,25.45,2020-11-11 12:00:00
2020-11-11 13:00:00,3.62,43.02,45.88,25.68,2020-11-11 13:00:00
2020-11-11 14:00:00,4.85,42.28,28.18,27.3,2020-11-11 14:00:00
2020-11-11 15:00:00,4.5,42.15,34.35,29.72,2020-11-11 15:00:00
2020-11-11 16:00:00,11.1,45.6,65.32,30.1,2020-11-11 16:00:00
2020-11-11 17:00:00,47.68,116.4,89.9,37.4,2020-11-11 17:00:00
2020-11-11 18:00:00,98.85,135.7,114.75,54.35,2020-11-11 18:00:00
2020-11-11 19:00:00,107.02,130.82,114.8,57.15,2020-11-11 19:00:00
2020-11-11 20:00:00,104.15,115.07,99.08,63.3,2020-11-11 20:00:00
2020-11-11 22:00:00,86.8,121.58,101.82,74.97,2020-11-11 22:00:00
2020-11-11 23:00:00,69.72,136.4,88.55,79.98,2020-11-11 23:00:00
